steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
1011208	705	9946.475818157196	-25.437663922762145	-26.710272055630725	3.107513263116328	-20.499682404723327	-28.596162036340466	-2.232624	-2.2401376	0.3262744270521216	0.2859270565561019	2.2956952118873595	500604	1001209
1016008	708	10112.553558826447	-28.409609782797205	-28.34039860742228	3.05907074435098	-24.614877206576363	-34.43943403349712	-2.3724332	-2.3776903	0.025753906315658243	0.034539057710208	2.2330713725090026	503004	1006009
1020808	711	10245.372729063034	-19.504837280337483	-19.338958472546807	5.534427092601141	-12.2084710012069	-27.623479241309944	-2.3241205	-2.327009	0.03963080437621102	0.04840303656179458	2.114744497537613	505404	1010809
1025608	714	10366.558351278305	-37.13147177660011	-37.619779517091146	14.139004671040897	-15.529282651498017	-61.137869414928026	-2.0535274	-2.0489135	0.246363330881577	0.2414111166750081	2.087619197368622	507804	1015609
1030408	717	10442.951535463333	-28.279440114750955	-26.77373956467021	3.7365435839778383	-24.455083527899617	-34.937222612193594	-1.9635324	-1.9643564	0.0369037166563794	0.05292475535068661	2.0166930627822874	510204	1020409
1035208	720	10593.650701522827	-20.84883108161422	-20.904548761184348	4.2271661213234495	-14.508829105031829	-28.052711940781855	-2.0815642	-2.083389	0.01912794837146066	0.025714277713559566	1.9325622713565827	512604	1025209
1040008	723	10654.284528970718	-20.31001400449275	-20.69516176542804	2.3617736023210893	-16.622035430553492	-24.45578937737533	-1.8550047	-1.8515501	0.0150196508388035	0.02199515376589261	1.849474629163742	515004	1030009
1046408	727	10841.60062789917	-13.941980027762401	-12.705438503110397	7.307231592886602	-6.645229593640541	-32.09685982366852	-2.0408473	-2.0394967	0.01122312676277943	0.012770867836661638	1.8059295308589935	518204	1036409
1051208	730	10990.185351610184	-8.796623078164563	-9.876744436399946	5.890060234851782	-0.04273854512860235	-17.833362927444014	-1.7533383	-1.7533796	0.021895060315728188	0.02425596734508872	1.8102770483493804	520604	1041209
1056158	736	11120.862078666687	-23.36146099205467	-13.693133089958584	32.26827981104273	-8.122801913306404	-114.57283520657445	-1.7592714	-1.7594109	0.020095021029701458	0.018170872428454457	1.729689871072769	523079	1046159
1061130	740	11262.323593616486	-11.212310918799911	-10.27247766873531	3.6105646469572705	-6.683035785751184	-16.643464223889477	-1.7018249	-1.7037532	0.01802465516142547	0.014606719855219125	1.7503550958633423	525565	1051131
1065330	744	11345.015223503113	-22.746178812557165	-22.983858606772323	2.6508168235717107	-18.79344012058616	-26.516988819461478	-1.780025	-1.7790686	0.03087395699112676	0.030490458590211347	1.7613692736625672	527665	1055331
1070130	747	11422.571035385132	-13.023608598443984	-18.319532124746566	27.197915441408806	58.150265714992564	-48.764393264507	-1.7259607	-1.7246846	0.05591545006842352	0.04115477299084887	1.7698352122306824	530065	1060131
1075171	751	11576.012625694275	-16.25888101188375	-16.43019000688249	3.4493961396834356	-11.72517764871633	-23.47168374924721	-1.7352197	-1.7331837	0.014087390708737076	0.01628217018675059	1.7550935542583466	532586	1065172
1081571	755	11719.111744880676	-30.35585673043908	-30.001890899137805	2.2795844521695323	-26.649490139692805	-33.68206099691901	-1.778019	-1.7810029	0.01892848714138381	0.011115912231616676	1.7239882373809814	535786	1071572
1086371	758	11877.258657455444	-2.081406662950458	-2.43446542131371	5.215557975516108	8.28207907469594	-10.251662266578586	-1.7543296	-1.7604824	0.040357650658115744	0.01965885119047016	1.7440275943279266	538186	1076372
1091171	761	11972.586069822311	-21.92690967948188	-18.88966010555118	14.609260618172843	-6.9883291240586445	-61.27929800533811	-1.7082293	-1.7131693	0.01592181694577448	0.01501672926475294	1.7399632394313813	540586	1081172
1095971	764	12127.904769659042	-12.831825775337704	-14.851317331766353	8.829457447207496	11.528045275729044	-20.614864916369793	-1.8454618	-1.8444095	0.015380279218079522	0.019926691761938856	1.7623944091796875	542986	1085972
1100771	767	12238.951875448227	-53.9651014354258	-49.13756036366193	13.30483394513876	-41.747929120483946	-82.27658078331608	-1.8130186	-1.8145655	0.025664899272378534	0.02449440551456064	1.7731464457511903	545386	1090772
1105571	770	12336.243568181992	-5.055373214334919	-8.152228731492016	25.177189072885	30.61303404230878	-33.36176291219279	-1.7039075	-1.7010391	0.028721279952442273	0.02150865877047181	1.7125132882595062	547786	1095572
1110686	774	12497.369750499725	-11.664696183784999	-11.392920990093863	3.274452546284237	-8.086912661079683	-18.93466706649219	-1.6800065	-1.6780361	0.03185861945850774	0.03553457609144971	1.7192353212833404	550343	1100687
1115486	777	12564.1165599823	-23.07265826269697	-22.446137564759113	3.427598805178548	-18.600798670684444	-31.435677673151492	-1.6793425	-1.6758796	0.0416340906789992	0.05164492494775914	1.720561809539795	552743	1105487
1120286	780	12665.585834741592	-7.670686113809598	-13.780738375668982	16.237089793300356	32.99927782976399	-22.312324623638755	-1.8100827	-1.8082529	0.008943558420287444	0.007647005061153322	1.714059534072876	555143	1110287
1125086	783	12795.968241214752	33.46350881399523	57.17450472501381	94.38003595288053	147.37185413124215	-79.17479781201635	-1.6791168	-1.6813306	0.045898264709394426	0.02993962645647116	1.7177392601966859	557543	1115087
1130252	788	12924.991512775421	-25.813371479055	-29.192998854827746	38.28745814087897	30.770375524661148	-72.77556725251158	-1.7444134	-1.7399222	0.022209314606152476	0.0177521566930227	1.6947750043869019	560126	1120253
1135083	797	13035.562186956406	-94.55677957977267	-93.76211699223845	4.513492197411784	-89.49948819360618	-102.543202097329	-1.8347057	-1.8302306	0.016379157566698267	0.0254062260792125	1.7308353304862976	562542	1125084
1140818	810	13198.613132953644	-31.389066910819714	-21.0214678327336	30.589224886866546	13.487113006332388	-86.64072419280635	-1.9362313	-1.9351547	0.07342641339637339	0.06367385513847694	1.8521813297271728	565409	1130819
1145618	813	13300.88172340393	-37.36117970156616	-29.026769846570623	28.163786344450333	-24.274130367688514	-117.33542823916177	-1.8810741	-1.8751118	0.02731148827821016	0.027322555216960608	1.853670790195465	567809	1135619
